user,software,device,network,action,resource,rischio
mario.rossi,nmap,missing_tpm,8.8.8.8,drop,system_logs,99
mario.rossi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,update,utenti,24
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,pazienti,2
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,cartelle_cliniche,7
mario.rossi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,update,utenti,26
admin,curl_7.68,unknown,1.2.3.4,delete,pazienti,73
anonymous,nmap,missing_tpm,93.44.12.1,delete,config_db,77
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,find,utenti,1
mario.rossi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,insert,utenti,0
anonymous,custom_python_script,missing_tpm,8.8.8.8,find,config_db,86
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,update,utenti,1
alice.medico,chrome_115,tpm_enclave_88,10.0.0.15,find,pazienti,26
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,update,pazienti,8
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,pazienti,8
hacker,curl_7.68,unknown,8.8.8.8,find,config_db,72
hacker,curl_7.68,unknown,1.2.3.4,drop,pazienti,71
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,find,utenti,20
mario.rossi,nmap,unknown,1.2.3.4,drop,pazienti,100
mario.rossi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,authenticate,cartelle_cliniche,9
mario.rossi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,insert,cartelle_cliniche,28
mario.rossi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,find,cartelle_cliniche,2
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,authenticate,cartelle_cliniche,16
admin,nmap,missing_tpm,8.8.8.8,find,system_logs,99
alice.medico,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,authenticate,utenti,19
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,update,cartelle_cliniche,2
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,authenticate,utenti,14
mario.rossi,custom_python_script,unknown,93.44.12.1,delete,system_logs,83
hacker,custom_python_script,missing_tpm,8.8.8.8,delete,config_db,74
alice.medico,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,insert,cartelle_cliniche,28
luigi.verdi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,authenticate,utenti,21
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,utenti,24
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,find,cartelle_cliniche,9
admin,curl_7.68,missing_tpm,93.44.12.1,drop,system_logs,100
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,find,cartelle_cliniche,15
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,insert,cartelle_cliniche,7
hacker,nmap,missing_tpm,1.2.3.4,delete,config_db,83
luigi.verdi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,update,utenti,21
mario.rossi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,insert,utenti,15
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,update,pazienti,20
mario.rossi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,authenticate,cartelle_cliniche,11
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,cartelle_cliniche,8
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,find,utenti,11
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,find,pazienti,9
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,find,cartelle_cliniche,17
mario.rossi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,authenticate,cartelle_cliniche,4
mario.rossi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,update,utenti,24
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,utenti,28
luigi.verdi,chrome_115,tpm_enclave_88,10.0.0.15,authenticate,utenti,9
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,find,cartelle_cliniche,4
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,utenti,9
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,utenti,17
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,cartelle_cliniche,26
luigi.verdi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,insert,utenti,15
mario.rossi,custom_python_script,unknown,8.8.8.8,drop,config_db,97
luigi.verdi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,insert,utenti,30
alice.medico,e7afb57c_cert,tpm_enclave_88,10.0.0.15,update,pazienti,10
alice.medico,chrome_115,tpm_enclave_88,10.0.0.15,find,pazienti,17
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,cartelle_cliniche,17
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,update,cartelle_cliniche,18
mario.rossi,custom_python_script,unknown,93.44.12.1,delete,config_db,75
mario.rossi,custom_python_script,unknown,1.2.3.4,drop,pazienti,81
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,find,pazienti,2
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,cartelle_cliniche,19
anonymous,curl_7.68,unknown,1.2.3.4,find,config_db,80
mario.rossi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,update,utenti,30
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,update,pazienti,29
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,find,pazienti,21
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,update,pazienti,9
hacker,nmap,missing_tpm,93.44.12.1,find,system_logs,83
mario.rossi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,insert,pazienti,0
anonymous,curl_7.68,missing_tpm,93.44.12.1,delete,system_logs,72
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,update,utenti,11
hacker,curl_7.68,missing_tpm,8.8.8.8,find,config_db,75
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,update,pazienti,16
luigi.verdi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,authenticate,pazienti,8
luigi.verdi,chrome_115,tpm_enclave_88,10.0.0.15,insert,cartelle_cliniche,15
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,find,cartelle_cliniche,10
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,update,pazienti,19
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,find,cartelle_cliniche,5
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,cartelle_cliniche,6
alice.medico,chrome_115,tpm_enclave_88,10.0.0.15,authenticate,utenti,2
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,find,utenti,8
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,update,cartelle_cliniche,25
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,find,utenti,10
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,find,cartelle_cliniche,13
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,utenti,16
luigi.verdi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,update,utenti,5
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,utenti,27
mario.rossi,chrome_115,tpm_enclave_88,10.0.0.15,update,utenti,11
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,find,utenti,3
admin,nmap,unknown,93.44.12.1,delete,system_logs,80
alice.medico,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,insert,cartelle_cliniche,16
mario.rossi,nmap,missing_tpm,8.8.8.8,delete,system_logs,92
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,find,cartelle_cliniche,30
hacker,curl_7.68,unknown,93.44.12.1,find,system_logs,76
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,utenti,13
anonymous,custom_python_script,missing_tpm,8.8.8.8,find,config_db,77
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,pazienti,27
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,cartelle_cliniche,8
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,authenticate,cartelle_cliniche,11
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,find,utenti,23
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,pazienti,12
mario.rossi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,authenticate,cartelle_cliniche,15
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,utenti,23
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,find,utenti,27
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,update,cartelle_cliniche,15
alice.medico,e7afb57c_cert,tpm_enclave_88,10.0.0.15,insert,cartelle_cliniche,11
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,find,cartelle_cliniche,17
luigi.verdi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,update,utenti,25
admin,nmap,missing_tpm,1.2.3.4,drop,pazienti,84
luigi.verdi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,find,cartelle_cliniche,19
mario.rossi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,authenticate,cartelle_cliniche,14
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,cartelle_cliniche,8
luigi.verdi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,insert,utenti,10
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,find,pazienti,9
mario.rossi,chrome_115,tpm_enclave_88,192.168.1.50,update,utenti,20
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,update,pazienti,4
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,insert,utenti,25
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,find,utenti,15
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,cartelle_cliniche,27
alice.medico,chrome_115,tpm_enclave_88,10.0.0.15,find,utenti,17
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,insert,cartelle_cliniche,7
luigi.verdi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,update,utenti,30
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,pazienti,8
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,update,cartelle_cliniche,17
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,authenticate,pazienti,8
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,update,cartelle_cliniche,18
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,pazienti,11
mario.rossi,chrome_115,tpm_enclave_88,192.168.1.50,find,pazienti,12
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,find,utenti,4
alice.medico,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,insert,cartelle_cliniche,27
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,cartelle_cliniche,20
mario.rossi,chrome_115,tpm_enclave_88,10.0.0.15,update,cartelle_cliniche,15
admin,nmap,missing_tpm,1.2.3.4,find,system_logs,100
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,cartelle_cliniche,13
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,cartelle_cliniche,4
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,cartelle_cliniche,8
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,utenti,29
anonymous,nmap,missing_tpm,93.44.12.1,find,pazienti,74
admin,nmap,unknown,93.44.12.1,drop,config_db,77
alice.medico,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,authenticate,cartelle_cliniche,7
alice.medico,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,update,pazienti,9
luigi.verdi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,find,cartelle_cliniche,7
luigi.verdi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,update,utenti,7
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,cartelle_cliniche,17
alice.medico,chrome_115,tpm_enclave_88,192.168.1.50,insert,pazienti,0
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,update,utenti,23
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,utenti,19
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,update,utenti,16
luigi.verdi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,update,utenti,12
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,update,utenti,2
hacker,nmap,missing_tpm,8.8.8.8,drop,pazienti,90
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,find,cartelle_cliniche,6
mario.rossi,chrome_115,tpm_enclave_88,10.0.0.15,insert,utenti,9
mario.rossi,chrome_115,tpm_enclave_88,10.0.0.15,insert,utenti,16
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,authenticate,cartelle_cliniche,8
luigi.verdi,chrome_115,tpm_enclave_88,10.0.0.15,insert,utenti,14
mario.rossi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,insert,cartelle_cliniche,13
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,update,utenti,18
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,pazienti,6
mario.rossi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,find,pazienti,8
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,find,cartelle_cliniche,2
luigi.verdi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,authenticate,cartelle_cliniche,30
admin,nmap,unknown,8.8.8.8,find,system_logs,82
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,find,utenti,28
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,cartelle_cliniche,15
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,update,utenti,18
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,insert,utenti,30
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,pazienti,16
hacker,custom_python_script,missing_tpm,8.8.8.8,drop,config_db,95
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,utenti,5
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,find,utenti,18
alice.medico,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,authenticate,utenti,8
mario.rossi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,find,cartelle_cliniche,7
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,cartelle_cliniche,4
admin,curl_7.68,unknown,8.8.8.8,delete,config_db,76
mario.rossi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,find,pazienti,30
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,find,pazienti,7
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,cartelle_cliniche,11
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,cartelle_cliniche,15
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,pazienti,4
anonymous,curl_7.68,unknown,93.44.12.1,delete,config_db,100
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,insert,cartelle_cliniche,4
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,find,pazienti,21
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,update,utenti,20
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,find,pazienti,16
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,find,cartelle_cliniche,18
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,pazienti,5
mario.rossi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,authenticate,pazienti,19
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,utenti,3
alice.medico,e7afb57c_cert,tpm_enclave_88,10.0.0.15,authenticate,cartelle_cliniche,0
alice.medico,e7afb57c_cert,tpm_enclave_88,10.0.0.15,update,utenti,21
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,update,pazienti,10
mario.rossi,nmap,missing_tpm,8.8.8.8,find,system_logs,78
alice.medico,e7afb57c_cert,tpm_enclave_88,10.0.0.15,find,cartelle_cliniche,4
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,cartelle_cliniche,10
mario.rossi,curl_7.68,unknown,93.44.12.1,delete,config_db,82
mario.rossi,nmap,missing_tpm,93.44.12.1,delete,system_logs,88
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,find,utenti,5
alice.medico,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,insert,cartelle_cliniche,2
admin,custom_python_script,missing_tpm,8.8.8.8,drop,system_logs,100
mario.rossi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,authenticate,cartelle_cliniche,17
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,pazienti,26
admin,nmap,unknown,93.44.12.1,find,system_logs,72
alice.medico,chrome_115,tpm_enclave_88,192.168.1.50,insert,cartelle_cliniche,12
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,insert,cartelle_cliniche,19
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,update,utenti,13
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,insert,pazienti,14
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,update,cartelle_cliniche,30
hacker,nmap,missing_tpm,93.44.12.1,find,pazienti,86
mario.rossi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,authenticate,pazienti,13
mario.rossi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,find,cartelle_cliniche,13
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,insert,pazienti,11
anonymous,custom_python_script,unknown,8.8.8.8,find,pazienti,77
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,utenti,23
hacker,curl_7.68,unknown,8.8.8.8,find,pazienti,91
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,update,pazienti,5
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,cartelle_cliniche,15
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,authenticate,utenti,25
alice.medico,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,find,utenti,8
mario.rossi,chrome_115,tpm_enclave_88,192.168.1.50,insert,utenti,30
alice.medico,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,update,pazienti,22
anonymous,curl_7.68,missing_tpm,8.8.8.8,find,config_db,85
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,find,pazienti,3
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,update,pazienti,27
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,cartelle_cliniche,28
alice.medico,chrome_115,tpm_enclave_88,192.168.1.50,authenticate,utenti,20
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,utenti,16
hacker,nmap,missing_tpm,93.44.12.1,find,pazienti,71
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,update,cartelle_cliniche,9
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,update,cartelle_cliniche,19
mario.rossi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,insert,cartelle_cliniche,9
mario.rossi,chrome_115,tpm_enclave_88,10.0.0.15,insert,pazienti,10
luigi.verdi,chrome_115,tpm_enclave_88,10.0.0.15,insert,utenti,25
hacker,nmap,unknown,8.8.8.8,drop,system_logs,70
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,find,pazienti,13
hacker,nmap,unknown,93.44.12.1,find,pazienti,93
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,find,utenti,4
anonymous,custom_python_script,missing_tpm,93.44.12.1,drop,system_logs,97
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,pazienti,12
mario.rossi,curl_7.68,missing_tpm,1.2.3.4,find,config_db,99
alice.medico,chrome_115,tpm_enclave_88,192.168.1.50,find,cartelle_cliniche,22
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,update,utenti,12
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,find,cartelle_cliniche,26
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,insert,utenti,2
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,update,utenti,6
mario.rossi,nmap,missing_tpm,8.8.8.8,drop,system_logs,89
alice.medico,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,find,cartelle_cliniche,21
alice.medico,chrome_115,tpm_enclave_88,192.168.1.50,find,utenti,14
mario.rossi,chrome_115,tpm_enclave_88,10.0.0.15,authenticate,pazienti,17
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,utenti,10
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,update,utenti,0
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,update,pazienti,1
mario.rossi,nmap,unknown,8.8.8.8,find,pazienti,93
admin,nmap,unknown,8.8.8.8,drop,config_db,93
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,authenticate,pazienti,10
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,update,cartelle_cliniche,27
mario.rossi,custom_python_script,unknown,93.44.12.1,find,pazienti,74
alice.medico,chrome_115,tpm_enclave_88,10.0.0.15,find,pazienti,9
anonymous,curl_7.68,missing_tpm,1.2.3.4,find,config_db,96
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,utenti,8
mario.rossi,chrome_115,tpm_enclave_88,192.168.1.50,update,pazienti,25
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,find,cartelle_cliniche,7
mario.rossi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,authenticate,pazienti,21
alice.medico,chrome_115,tpm_enclave_88,192.168.1.50,update,pazienti,21
hacker,custom_python_script,missing_tpm,1.2.3.4,find,pazienti,86
mario.rossi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,insert,pazienti,18
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,find,cartelle_cliniche,12
anonymous,custom_python_script,missing_tpm,1.2.3.4,drop,system_logs,98
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,utenti,22
hacker,curl_7.68,unknown,8.8.8.8,drop,pazienti,94
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,cartelle_cliniche,29
mario.rossi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,insert,cartelle_cliniche,20
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,find,pazienti,1
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,update,pazienti,0
admin,custom_python_script,unknown,93.44.12.1,drop,config_db,86
mario.rossi,curl_7.68,missing_tpm,8.8.8.8,find,config_db,81
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,find,utenti,17
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,find,cartelle_cliniche,7
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,insert,pazienti,20
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,pazienti,16
mario.rossi,chrome_115,tpm_enclave_88,192.168.1.50,authenticate,cartelle_cliniche,13
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,find,utenti,20
luigi.verdi,chrome_115,tpm_enclave_88,10.0.0.15,insert,utenti,20
luigi.verdi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,find,pazienti,7
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,utenti,9
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,utenti,21
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,update,utenti,26
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,find,cartelle_cliniche,5
mario.rossi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,authenticate,cartelle_cliniche,7
mario.rossi,nmap,missing_tpm,93.44.12.1,find,system_logs,93
alice.medico,chrome_115,tpm_enclave_88,192.168.1.50,update,utenti,16
mario.rossi,chrome_115,tpm_enclave_88,192.168.1.50,update,utenti,30
alice.medico,e7afb57c_cert,tpm_enclave_88,10.0.0.15,authenticate,utenti,1
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,utenti,7
anonymous,nmap,unknown,93.44.12.1,delete,system_logs,93
anonymous,custom_python_script,unknown,93.44.12.1,delete,pazienti,70
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,update,utenti,5
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,pazienti,1
mario.rossi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,insert,utenti,27
mario.rossi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,find,pazienti,26
